country,51 Open evergreen broadleaved,52 Closed evergreen broadleaved,61 Open deciduous broadleaved,62 Closed deciduous broadleaved,71 Open evergreen needleleaved,72 Closed evergreen needleleaved,81 Open deciduous needleleaved,82 Closed deciduous needleleaved,91 Open mixed forest,92 Closed mixed forest
Netherlands,0.0550170527723259,0.0003840309815465318,0.0259929052937123,0.1870830266030498,0.0096302032694881,0.1719587660518907,0.0946291600981215,0.0024517472809685,0.0038620733755661,0.0
Belgium,0.072232845422009,0.00041671706049677495,0.0298115270188629,0.4013660066231546,0.010158082363497,0.2646569916872608,0.1267463904215465,0.0052563281318286,0.0031999182251606,0.0
United Kingdom,0.0772345768534764,0.00025631790296102403,0.1171659791489183,0.6836180017086553,0.0045771984741671,4.173993427293516,0.0052050987672056,0.0003210004904541053,0.0024504642258426,0.0
Ireland,0.005421114155944,1.6311711277778077e-05,0.0711343550535608,0.0484072650552019,0.0019326972550615,1.049688852471225,1.5877596695190732e-06,0.0,2.2732452135652267e-05,0.0
Iceland,0.0,0.0,6.533090406435349e-07,0.0,2.7353279843111975e-05,0.0091383260724302,0.0,0.0,1.6849609789204578e-05,0.0
Russia,0.9902421966477706,6.03954488624936e-05,0.7685193927137112,77.06024133608466,0.9668069369410484,86.97069710060714,31.33262494275708,60.244901603762486,0.1775529714133815,8.853172312897454e-10
Russia,0.1715214895234097,0.0002627544110787028,0.5347610025818145,10.598977176306198,0.4169818533388718,61.54203595108993,12.038533341458145,117.90775372817036,0.5214461170748762,3.3983346911939217e-06
Mongolia,0.0043531566066429,0.0,0.0047497507757762,1.4249871534179308,0.0226539130717334,1.5124725589706136,0.0546727525538002,9.915670896499906,0.0239823060793374,0.0
Russia,0.2548627267175999,0.0,0.0743276196021206,17.647427956834036,0.4888834963124344,10.55401527513366,0.7281173109416632,137.9094209265623,1.0546992002216184,0.0
Russia,0.615912188077274,3.3227514554609755e-05,0.5385880849410936,31.8616016834814,0.6460722137672894,39.75450822324464,9.673826930244427,68.21490192464344,0.4068748670910606,0.0
Maldives,1.5081667807153818e-05,0.0008909404241513118,1.020087782845336e-05,2.010960277705938e-06,1.5535066571501105e-05,2.019790983075497e-06,4.441277923206144e-07,0.0,9.916492333709758e-06,0.0
Bhutan,0.0097042981030034,1.2113697988980467,0.0342781245980813,0.2977911889380754,0.0411384299795647,1.6143097260261154,0.00250810714524,0.0,0.0063341588979916,0.0
Afghanistan,0.01094923964671,3.720132421136668e-05,0.0307005322222706,0.0583715460885139,0.4795747827787159,0.3693333561436079,0.0091037660920455,0.0342475629715462,0.10570208524417,0.0
Pakistan,0.0482655517259168,0.0013323322954619,0.1357378536869244,1.4136320660034898,0.6149484632505398,2.059634168616784,0.0065739537496441,0.0260453172504478,0.0966476025014558,0.0
Nepal,0.0731575748938736,0.5750439841919517,0.1246982341273648,5.439301908652514,0.1267933712346617,3.347215185294304,0.0019492251028948,0.0006351053730284661,0.0229978689795558,0.0
Sri Lanka,0.0082649850348514,0.8819356429601181,0.0747781251959838,0.1751934197533139,0.0047655604224993,1.124090405888044,0.0136140944162673,0.00016384574485073244,0.1434591364945956,0.0
India,1.4824257045597622,13.85174587484813,0.9019676020939208,56.74352179463706,0.4395556662740689,11.874670631711377,0.0666182203855305,0.0022302122331715,2.051063916992428,0.0
Bangladesh,0.0397325872583059,0.4429640097044049,0.0279939268170148,0.7603417489458434,0.0014846195278315,0.0141620435424217,0.0071094408765817,8.212312252453557e-08,0.0374000873691698,0.0
Palau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fed States of Micronesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,0.0070306536494275,40.10658137545253,4.673160918855501e-05,0.0001433484826732774,0.0148432674796495,4.022034311645939e-05,0.0196513398899123,0.0,0.0017156468931916,0.0
Solomon Is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,0.0122532734889815,8.832154051853696,0.0330648132747189,0.0,0.0299887804340718,0.000606036127047272,0.0205355874651689,0.0291057440088976,0.1093136193762257,0.0
Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanuatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,0.0536128948936769,155.8086609027791,0.0090315876811085,0.0032182327576236,0.0090338275929458,0.0002092682103989653,0.0139857469790751,8.799432293926658e-08,0.0191608479613863,0.0
Singapore,3.574958995500311e-07,0.0086321878044516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,0.00012676517673099294,0.5375156119308814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philippines,0.0022923036793707,18.949737633262536,0.0114105628455825,1.6554603851548063e-06,0.0025534623752029,0.0002264996996326633,0.0025131974950289,0.0,0.0137972974694807,0.0
